,country_id,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
1188,MDG,-15.45582,48.28912,342.43,1.03,1.01,2024-11-09,1114,Aqua,MODIS,90,6.1NRT,311.32,34.1,D
1189,MDG,-15.45448,48.29853,358.61,1.03,1.01,2024-11-09,1114,Aqua,MODIS,99,6.1NRT,309.67,69.45,D
1190,MDG,-15.44902,47.81097,364.55,1.06,1.03,2024-11-09,1114,Aqua,MODIS,100,6.1NRT,313.24,85.72,D
1191,MDG,-15.44803,48.47519,325.87,1.02,1.01,2024-11-09,1114,Aqua,MODIS,48,6.1NRT,308.08,10.77,D
1192,MDG,-15.44768,47.8207,345.3,1.06,1.03,2024-11-09,1114,Aqua,MODIS,88,6.1NRT,310.41,36.95,D
1193,MDG,-15.42991,48.3427,338.58,1.03,1.01,2024-11-09,1114,Aqua,MODIS,70,6.1NRT,308.38,26.6,D
1194,MDG,-15.3808,46.95768,346.59,1.15,1.07,2024-11-09,1114,Aqua,MODIS,91,6.1NRT,305.75,47.51,D
1195,MDG,-15.37941,46.96812,340.38,1.15,1.07,2024-11-09,1114,Aqua,MODIS,86,6.1NRT,306.84,33.33,D
1196,MDG,-15.37135,46.9563,332.14,1.15,1.07,2024-11-09,1114,Aqua,MODIS,76,6.1NRT,307.07,19.18,D
1197,MDG,-15.3605,50.4598,312.23,1.04,1.02,2024-11-09,1114,Aqua,MODIS,0,6.1NRT,300.47,5.22,D
1198,MDG,-15.35658,47.02175,327.52,1.14,1.06,2024-11-09,1114,Aqua,MODIS,40,6.1NRT,307.61,9.26,D
1199,MDG,-15.32185,48.38641,351.32,1.02,1.01,2024-11-09,1114,Aqua,MODIS,95,6.1NRT,312.28,50.53,D
1200,MDG,-15.32053,48.39574,370.6,1.02,1.01,2024-11-09,1114,Aqua,MODIS,100,6.1NRT,312.98,105.27,D
1201,MDG,-15.31292,48.38504,338.78,1.02,1.01,2024-11-09,1114,Aqua,MODIS,87,6.1NRT,308.22,27.57,D
1202,MDG,-15.3116,48.39436,350.33,1.02,1.01,2024-11-09,1114,Aqua,MODIS,95,6.1NRT,309.09,49.69,D
1203,MDG,-15.28064,47.56782,342.84,1.08,1.04,2024-11-09,1114,Aqua,MODIS,53,6.1NRT,311.6,32.87,D
1204,MDG,-15.22144,48.05814,344.78,1.04,1.02,2024-11-09,1114,Aqua,MODIS,79,6.1NRT,312.04,41.14,D
1205,MDG,-15.218,50.42417,321.9,1.04,1.02,2024-11-09,1114,Aqua,MODIS,78,6.1NRT,300.79,13.51,D
1206,MDG,-15.16632,50.21758,312.74,1.02,1.01,2024-11-09,1114,Aqua,MODIS,64,6.1NRT,298.35,6.69,D
1207,MDG,-15.1458,47.81022,337.5,1.06,1.03,2024-11-09,1114,Aqua,MODIS,53,6.1NRT,310.74,25.61,D
1208,MDG,-15.08482,48.11225,337.42,1.03,1.02,2024-11-09,1114,Aqua,MODIS,79,6.1NRT,306.54,27.22,D
1209,MDG,-15.0785,48.09198,330.6,1.04,1.02,2024-11-09,1114,Aqua,MODIS,54,6.1NRT,304.48,17.62,D
1210,MDG,-15.01117,47.38878,326.53,1.09,1.04,2024-11-09,1114,Aqua,MODIS,69,6.1NRT,306.39,10.93,D
1211,MDG,-14.9835,47.38473,336.22,1.09,1.04,2024-11-09,1114,Aqua,MODIS,78,6.1NRT,307.63,24.69,D
1212,MDG,-14.96642,47.37202,343.24,1.09,1.04,2024-11-09,1114,Aqua,MODIS,89,6.1NRT,305.82,38.01,D
1213,MDG,-14.94392,47.39909,325.67,1.09,1.04,2024-11-09,1114,Aqua,MODIS,67,6.1NRT,306.48,10.25,D
1214,MDG,-14.94256,47.40903,323.59,1.09,1.04,2024-11-09,1114,Aqua,MODIS,58,6.1NRT,305.69,7.82,D
1215,MDG,-14.93281,47.4213,326.6,1.09,1.04,2024-11-09,1114,Aqua,MODIS,52,6.1NRT,305.12,11.96,D
1216,MDG,-14.93094,49.31033,319.4,1.0,1.0,2024-11-09,1114,Aqua,MODIS,64,6.1NRT,305.03,8.84,D
1217,MDG,-14.92962,49.31942,327.1,1.0,1.0,2024-11-09,1114,Aqua,MODIS,78,6.1NRT,305.2,17.05,D
1218,MDG,-14.90521,47.41716,322.19,1.09,1.04,2024-11-09,1114,Aqua,MODIS,46,6.1NRT,304.35,7.01,D
1219,MDG,-14.88937,49.47108,318.28,1.0,1.0,2024-11-09,1114,Aqua,MODIS,66,6.1NRT,301.93,11.41,D
1220,MDG,-14.88475,48.48462,330.95,1.01,1.01,2024-11-09,1114,Aqua,MODIS,54,6.1NRT,309.8,13.13,D
1221,MDG,-14.88187,49.4606,322.53,1.0,1.0,2024-11-09,1114,Aqua,MODIS,73,6.1NRT,300.35,15.21,D
1222,MDG,-14.88054,49.4697,348.87,1.0,1.0,2024-11-09,1114,Aqua,MODIS,94,6.1NRT,304.53,55.23,D
1223,MDG,-14.87921,49.47879,344.14,1.0,1.0,2024-11-09,1114,Aqua,MODIS,92,6.1NRT,303.4,45.28,D
1224,MDG,-14.86024,48.84663,326.46,1.0,1.0,2024-11-09,1114,Aqua,MODIS,64,6.1NRT,302.85,15.1,D
1225,MDG,-14.85363,47.78708,327.61,1.05,1.02,2024-11-09,1114,Aqua,MODIS,66,6.1NRT,310.02,6.85,D
1226,MDG,-14.84253,47.41233,327.1,1.09,1.04,2024-11-09,1114,Aqua,MODIS,62,6.1NRT,307.02,15.42,D
1227,MDG,-14.84114,47.42224,328.14,1.08,1.04,2024-11-09,1114,Aqua,MODIS,63,6.1NRT,303.46,17.66,D
1228,MDG,-14.81531,50.21887,316.24,1.03,1.01,2024-11-09,1114,Aqua,MODIS,67,6.1NRT,300.04,6.81,D
1229,MDG,-14.81391,50.22818,320.02,1.03,1.01,2024-11-09,1114,Aqua,MODIS,73,6.1NRT,299.62,10.54,D
1230,MDG,-14.75765,48.27325,326.76,1.02,1.01,2024-11-09,1114,Aqua,MODIS,68,6.1NRT,304.25,11.43,D
1231,MDG,-14.71207,50.10408,314.24,1.02,1.01,2024-11-09,1114,Aqua,MODIS,60,6.1NRT,300.57,4.87,D
1232,MDG,-14.70998,48.67167,325.45,1.01,1.0,2024-11-09,1114,Aqua,MODIS,69,6.1NRT,301.09,16.77,D
1233,MDG,-14.61842,48.41695,331.79,1.01,1.01,2024-11-09,1114,Aqua,MODIS,81,6.1NRT,308.1,17.64,D
1234,MDG,-14.60931,48.9849,326.85,1.0,1.0,2024-11-09,1114,Aqua,MODIS,66,6.1NRT,304.36,15.93,D
1235,MDG,-14.608,48.99396,396.42,1.0,1.0,2024-11-09,1114,Aqua,MODIS,94,6.1NRT,313.0,223.63,D
1236,MDG,-14.60668,49.00303,347.74,1.0,1.0,2024-11-09,1114,Aqua,MODIS,81,6.1NRT,309.72,47.73,D
1237,MDG,-14.60537,49.0121,370.7,1.0,1.0,2024-11-09,1114,Aqua,MODIS,87,6.1NRT,310.83,109.11,D
1238,MDG,-14.59917,48.9926,357.43,1.0,1.0,2024-11-09,1114,Aqua,MODIS,86,6.1NRT,304.18,69.35,D
1239,MDG,-14.57635,49.21153,317.99,1.0,1.0,2024-11-09,1114,Aqua,MODIS,51,6.1NRT,294.72,12.27,D
1240,MDG,-14.57029,50.13283,315.54,1.03,1.01,2024-11-09,1114,Aqua,MODIS,62,6.1NRT,300.79,6.04,D
1241,MDG,-14.53904,48.3228,326.11,1.02,1.01,2024-11-09,1114,Aqua,MODIS,75,6.1NRT,301.99,12.73,D
1242,MDG,-14.4918,49.54212,318.82,1.0,1.0,2024-11-09,1114,Aqua,MODIS,57,6.1NRT,301.26,10.79,D
1243,MDG,-14.47735,49.45596,316.23,1.0,1.0,2024-11-09,1114,Aqua,MODIS,36,6.1NRT,299.05,8.57,D
1244,MDG,-14.4752,49.40915,327.4,1.0,1.0,2024-11-09,1114,Aqua,MODIS,79,6.1NRT,300.11,20.52,D
1245,MDG,-14.47386,49.41827,319.67,1.0,1.0,2024-11-09,1114,Aqua,MODIS,56,6.1NRT,301.23,11.27,D
1246,MDG,-14.47065,49.50146,322.03,1.0,1.0,2024-11-09,1114,Aqua,MODIS,66,6.1NRT,299.05,14.5,D
1247,MDG,-14.4693,49.51057,317.33,1.0,1.0,2024-11-09,1114,Aqua,MODIS,47,6.1NRT,299.44,9.89,D
1248,MDG,-14.46471,47.80169,324.82,1.05,1.02,2024-11-09,1114,Aqua,MODIS,65,6.1NRT,307.93,8.6,D
1249,MDG,-14.45783,48.31385,351.74,1.02,1.01,2024-11-09,1114,Aqua,MODIS,90,6.1NRT,297.93,57.14,D
1250,MDG,-14.44192,48.28602,323.96,1.02,1.01,2024-11-09,1114,Aqua,MODIS,42,6.1NRT,303.22,9.8,D
1251,MDG,-14.42556,49.42272,318.76,1.0,1.0,2024-11-09,1114,Aqua,MODIS,65,6.1NRT,300.81,9.34,D
1252,MDG,-14.41565,49.5517,320.48,1.01,1.0,2024-11-09,1114,Aqua,MODIS,69,6.1NRT,305.43,7.97,D
1253,MDG,-14.40176,49.40016,315.86,1.0,1.0,2024-11-09,1114,Aqua,MODIS,47,6.1NRT,297.51,8.87,D
1254,MDG,-14.38499,48.17324,321.47,1.02,1.01,2024-11-09,1114,Aqua,MODIS,68,6.1NRT,303.86,7.23,D
1255,MDG,-14.3842,47.91928,341.72,1.04,1.02,2024-11-09,1114,Aqua,MODIS,90,6.1NRT,307.02,33.54,D
1256,MDG,-14.37613,49.38136,340.88,1.0,1.0,2024-11-09,1114,Aqua,MODIS,90,6.1NRT,301.65,37.49,D
1257,MDG,-14.36275,48.33057,340.65,1.02,1.01,2024-11-09,1114,Aqua,MODIS,89,6.1NRT,299.39,36.36,D
1258,MDG,-14.35229,49.35901,318.53,1.0,1.0,2024-11-09,1114,Aqua,MODIS,46,6.1NRT,299.76,9.06,D
1259,MDG,-14.35095,49.36814,326.26,1.0,1.0,2024-11-09,1114,Aqua,MODIS,76,6.1NRT,302.14,15.78,D
1260,MDG,-14.34041,49.2551,368.78,1.0,1.0,2024-11-09,1114,Aqua,MODIS,100,6.1NRT,301.46,105.46,D
1261,MDG,-14.33908,49.26416,334.71,1.0,1.0,2024-11-09,1114,Aqua,MODIS,74,6.1NRT,300.06,27.64,D
1262,MDG,-14.33643,49.28231,318.52,1.0,1.0,2024-11-09,1114,Aqua,MODIS,28,6.1NRT,299.52,10.8,D
1263,MDG,-14.33511,49.29132,314.02,1.0,1.0,2024-11-09,1114,Aqua,MODIS,24,6.1NRT,297.55,7.56,D
1264,MDG,-14.33153,47.9019,322.99,1.04,1.02,2024-11-09,1114,Aqua,MODIS,54,6.1NRT,302.74,10.39,D
1265,MDG,-14.33093,48.35769,380.35,1.01,1.01,2024-11-09,1114,Aqua,MODIS,100,6.1NRT,297.21,150.51,D
1266,MDG,-14.32759,49.28096,342.43,1.0,1.0,2024-11-09,1114,Aqua,MODIS,90,6.1NRT,302.81,40.84,D
1267,MDG,-14.32628,49.28996,328.59,1.0,1.0,2024-11-09,1114,Aqua,MODIS,73,6.1NRT,298.57,20.86,D
1268,MDG,-14.32048,50.13109,319.62,1.03,1.01,2024-11-09,1114,Aqua,MODIS,70,6.1NRT,302.79,7.86,D
1269,MDG,-14.31561,49.36264,323.15,1.0,1.0,2024-11-09,1114,Aqua,MODIS,73,6.1NRT,303.22,12.33,D
1270,MDG,-14.31135,49.57597,320.65,1.01,1.0,2024-11-09,1114,Aqua,MODIS,69,6.1NRT,302.76,10.27,D
1271,MDG,-14.30519,49.55629,318.37,1.01,1.0,2024-11-09,1114,Aqua,MODIS,49,6.1NRT,302.67,8.45,D
1272,MDG,-14.30386,49.5653,317.7,1.01,1.0,2024-11-09,1114,Aqua,MODIS,51,6.1NRT,301.14,8.05,D
1273,MDG,-14.30163,48.37192,321.03,1.01,1.01,2024-11-09,1114,Aqua,MODIS,71,6.1NRT,292.48,14.13,D
1274,MDG,-14.30029,48.38127,316.61,1.01,1.01,2024-11-09,1114,Aqua,MODIS,59,6.1NRT,289.55,10.39,D
1275,MDG,-14.29662,49.36889,321.99,1.0,1.0,2024-11-09,1114,Aqua,MODIS,70,6.1NRT,302.72,11.46,D
1276,MDG,-14.29103,49.71352,324.08,1.01,1.01,2024-11-09,1114,Aqua,MODIS,76,6.1NRT,303.09,11.82,D
1277,MDG,-14.2908,50.14545,332.38,1.03,1.01,2024-11-09,1114,Aqua,MODIS,84,6.1NRT,304.68,22.58,D
1278,MDG,-14.28966,49.72275,342.43,1.01,1.01,2024-11-09,1114,Aqua,MODIS,91,6.1NRT,304.69,38.01,D
1279,MDG,-14.28184,50.14402,321.2,1.03,1.01,2024-11-09,1114,Aqua,MODIS,72,6.1NRT,303.04,9.17,D
1280,MDG,-14.2752,49.51421,334.71,1.01,1.0,2024-11-09,1114,Aqua,MODIS,81,6.1NRT,298.54,29.62,D
1281,MDG,-14.27386,49.52326,318.21,1.01,1.0,2024-11-09,1114,Aqua,MODIS,26,6.1NRT,298.07,10.59,D
1282,MDG,-14.26847,49.55972,320.69,1.01,1.0,2024-11-09,1114,Aqua,MODIS,65,6.1NRT,300.34,12.3,D
1283,MDG,-14.24351,49.65213,331.84,1.01,1.0,2024-11-09,1114,Aqua,MODIS,84,6.1NRT,303.11,23.19,D
1284,MDG,-14.24263,49.28885,317.5,1.0,1.0,2024-11-09,1114,Aqua,MODIS,47,6.1NRT,302.37,7.83,D
1285,MDG,-14.24216,49.66137,319.6,1.01,1.0,2024-11-09,1114,Aqua,MODIS,41,6.1NRT,301.46,9.32,D
1286,MDG,-14.23864,49.31601,327.97,1.0,1.0,2024-11-09,1114,Aqua,MODIS,79,6.1NRT,302.43,19.56,D
1287,MDG,-14.22926,49.68712,320.22,1.01,1.01,2024-11-09,1114,Aqua,MODIS,71,6.1NRT,298.63,11.31,D
1288,MDG,-14.22715,49.64,318.19,1.01,1.0,2024-11-09,1114,Aqua,MODIS,51,6.1NRT,300.23,7.91,D
1289,MDG,-14.22308,49.66756,329.94,1.01,1.0,2024-11-09,1114,Aqua,MODIS,82,6.1NRT,301.2,20.66,D
1290,MDG,-14.22097,49.62046,328.63,1.01,1.0,2024-11-09,1114,Aqua,MODIS,81,6.1NRT,301.34,19.04,D
1291,MDG,-14.21616,49.59161,315.52,1.01,1.0,2024-11-09,1114,Aqua,MODIS,60,6.1NRT,300.74,6.07,D
1292,MDG,-14.2119,49.49779,315.96,1.01,1.0,2024-11-09,1114,Aqua,MODIS,50,6.1NRT,302.51,5.78,D
1293,MDG,-14.20899,49.39486,316.9,1.0,1.0,2024-11-09,1114,Aqua,MODIS,52,6.1NRT,301.61,7.84,D
1294,MDG,-14.20402,49.67372,312.23,1.01,1.0,2024-11-09,1114,Aqua,MODIS,30,6.1NRT,298.59,3.84,D
1295,MDG,-14.20053,48.30306,313.86,1.02,1.01,2024-11-09,1114,Aqua,MODIS,18,6.1NRT,292.55,6.63,D
1296,MDG,-14.19648,49.66338,341.84,1.01,1.0,2024-11-09,1114,Aqua,MODIS,91,6.1NRT,300.96,39.77,D
1297,MDG,-14.19355,49.36806,312.54,1.0,1.0,2024-11-09,1114,Aqua,MODIS,27,6.1NRT,298.73,6.42,D
1298,MDG,-14.16752,49.29914,314.6,1.0,1.0,2024-11-09,1114,Aqua,MODIS,45,6.1NRT,300.22,7.83,D
1299,MDG,-14.16657,47.96035,318.14,1.03,1.01,2024-11-09,1114,Aqua,MODIS,64,6.1NRT,300.61,6.22,D
1300,MDG,-14.1647,49.50317,328.07,1.01,1.0,2024-11-09,1114,Aqua,MODIS,80,6.1NRT,299.6,18.95,D
1301,MDG,-14.1542,49.38995,314.89,1.0,1.0,2024-11-09,1114,Aqua,MODIS,58,6.1NRT,298.77,6.19,D
1302,MDG,-14.15154,49.40808,313.47,1.0,1.0,2024-11-09,1114,Aqua,MODIS,51,6.1NRT,299.17,4.67,D
1303,MDG,-14.14669,49.37952,326.88,1.0,1.0,2024-11-09,1114,Aqua,MODIS,79,6.1NRT,299.91,17.93,D
1304,MDG,-14.14535,49.38865,326.29,1.0,1.0,2024-11-09,1114,Aqua,MODIS,78,6.1NRT,300.39,16.59,D
1305,MDG,-14.14319,49.64938,318.23,1.01,1.0,2024-11-09,1114,Aqua,MODIS,52,6.1NRT,301.79,6.6,D
1306,MDG,-14.13063,49.48863,323.54,1.01,1.0,2024-11-09,1114,Aqua,MODIS,76,6.1NRT,302.13,13.92,D
1307,MDG,-14.1293,49.49766,325.38,1.01,1.0,2024-11-09,1114,Aqua,MODIS,78,6.1NRT,300.93,15.58,D
1308,MDG,-14.12711,48.23896,331.3,1.02,1.01,2024-11-09,1114,Aqua,MODIS,84,6.1NRT,299.25,23.3,D
1309,MDG,-14.12579,48.24826,377.31,1.02,1.01,2024-11-09,1114,Aqua,MODIS,100,6.1NRT,300.86,137.81,D
1310,MDG,-14.1227,50.09661,316.16,1.03,1.01,2024-11-09,1114,Aqua,MODIS,62,6.1NRT,303.19,6.45,D
1311,MDG,-14.1213,50.10595,315.56,1.03,1.01,2024-11-09,1114,Aqua,MODIS,59,6.1NRT,302.44,5.5,D
1312,MDG,-14.10272,49.49367,326.61,1.01,1.0,2024-11-09,1114,Aqua,MODIS,79,6.1NRT,303.54,15.86,D
1313,MDG,-14.10138,49.50275,326.75,1.01,1.0,2024-11-09,1114,Aqua,MODIS,79,6.1NRT,304.05,15.74,D
1314,MDG,-14.09545,49.72644,323.54,1.01,1.01,2024-11-09,1114,Aqua,MODIS,76,6.1NRT,303.1,11.26,D
1315,MDG,-14.09183,49.24374,327.7,1.0,1.0,2024-11-09,1114,Aqua,MODIS,80,6.1NRT,298.48,21.45,D
1316,MDG,-14.0905,49.2528,322.99,1.0,1.0,2024-11-09,1114,Aqua,MODIS,75,6.1NRT,298.67,15.33,D
1317,MDG,-14.07769,49.27856,315.76,1.0,1.0,2024-11-09,1114,Aqua,MODIS,45,6.1NRT,298.74,6.96,D
1318,MDG,-14.07503,49.29678,354.43,1.0,1.0,2024-11-09,1114,Aqua,MODIS,97,6.1NRT,303.06,63.8,D
1319,MDG,-14.07369,49.3059,323.82,1.0,1.0,2024-11-09,1114,Aqua,MODIS,76,6.1NRT,304.07,13.06,D
1320,MDG,-14.02476,47.98394,312.8,1.03,1.01,2024-11-09,1114,Aqua,MODIS,18,6.1NRT,292.88,5.21,D
1321,MDG,-14.02121,49.53936,331.0,1.01,1.0,2024-11-09,1114,Aqua,MODIS,83,6.1NRT,302.11,22.92,D
1322,MDG,-14.01564,49.45451,320.97,1.01,1.0,2024-11-09,1114,Aqua,MODIS,63,6.1NRT,301.06,10.81,D
1323,MDG,-14.00982,49.80003,314.73,1.02,1.01,2024-11-09,1114,Aqua,MODIS,62,6.1NRT,300.34,5.76,D
1324,MDG,-14.00947,49.43502,317.82,1.0,1.0,2024-11-09,1114,Aqua,MODIS,28,6.1NRT,301.8,7.14,D
1325,MDG,-14.00846,49.80919,316.74,1.02,1.01,2024-11-09,1114,Aqua,MODIS,66,6.1NRT,299.91,7.34,D
1326,MDG,-14.00293,49.40979,331.7,1.0,1.0,2024-11-09,1114,Aqua,MODIS,84,6.1NRT,302.67,23.52,D
1327,MDG,-14.00159,49.4189,319.66,1.0,1.0,2024-11-09,1114,Aqua,MODIS,71,6.1NRT,301.74,9.99,D
1328,MDG,-13.98379,49.85253,316.52,1.02,1.01,2024-11-09,1114,Aqua,MODIS,66,6.1NRT,301.58,6.93,D
1329,MDG,-13.98242,49.86169,327.44,1.02,1.01,2024-11-09,1114,Aqua,MODIS,80,6.1NRT,300.8,18.53,D
1330,MDG,-13.97969,48.04362,320.02,1.02,1.01,2024-11-09,1114,Aqua,MODIS,27,6.1NRT,297.18,9.89,D
1331,MDG,-13.97426,49.67226,323.48,1.01,1.01,2024-11-09,1114,Aqua,MODIS,76,6.1NRT,302.89,13.19,D
1332,MDG,-13.97348,49.86046,314.8,1.02,1.01,2024-11-09,1114,Aqua,MODIS,62,6.1NRT,301.37,5.64,D
1333,MDG,-13.96948,49.76529,318.45,1.02,1.01,2024-11-09,1114,Aqua,MODIS,69,6.1NRT,298.54,9.37,D
1334,MDG,-13.96246,49.56172,319.66,1.01,1.0,2024-11-09,1114,Aqua,MODIS,71,6.1NRT,303.21,9.57,D
1335,MDG,-13.96167,49.5056,319.82,1.01,1.0,2024-11-09,1114,Aqua,MODIS,69,6.1NRT,303.28,10.14,D
1336,MDG,-13.96113,49.57073,320.21,1.01,1.0,2024-11-09,1114,Aqua,MODIS,72,6.1NRT,302.4,10.25,D
1337,MDG,-13.96046,48.05044,322.46,1.02,1.01,2024-11-09,1114,Aqua,MODIS,63,6.1NRT,296.27,11.55,D
1338,MDG,-13.95418,49.49493,316.68,1.01,1.0,2024-11-09,1114,Aqua,MODIS,33,6.1NRT,299.95,7.51,D
1339,MDG,-13.95383,49.68162,317.29,1.01,1.01,2024-11-09,1114,Aqua,MODIS,42,6.1NRT,298.47,8.11,D
1340,MDG,-13.95282,49.50415,332.66,1.01,1.0,2024-11-09,1114,Aqua,MODIS,85,6.1NRT,302.56,25.52,D
1341,MDG,-13.95246,49.6909,321.96,1.01,1.01,2024-11-09,1114,Aqua,MODIS,69,6.1NRT,299.55,13.19,D
1342,MDG,-13.95124,49.39207,312.85,1.0,1.0,2024-11-09,1114,Aqua,MODIS,53,6.1NRT,297.95,7.87,D
1343,MDG,-13.9499,49.4012,315.85,1.0,1.0,2024-11-09,1114,Aqua,MODIS,63,6.1NRT,296.49,9.78,D
1344,MDG,-13.94722,49.41933,313.54,1.0,1.0,2024-11-09,1114,Aqua,MODIS,45,6.1NRT,296.02,7.45,D
1345,MDG,-13.93591,49.55733,321.82,1.01,1.0,2024-11-09,1114,Aqua,MODIS,74,6.1NRT,300.34,12.53,D
1346,MDG,-13.93321,49.57558,327.34,1.01,1.0,2024-11-09,1114,Aqua,MODIS,79,6.1NRT,300.24,18.99,D
1347,MDG,-13.93302,49.4543,314.46,1.01,1.0,2024-11-09,1114,Aqua,MODIS,56,6.1NRT,297.79,7.97,D
1348,MDG,-13.92706,49.55583,353.02,1.01,1.0,2024-11-09,1114,Aqua,MODIS,97,6.1NRT,298.68,62.51,D
1349,MDG,-13.92571,49.56496,315.54,1.01,1.0,2024-11-09,1114,Aqua,MODIS,23,6.1NRT,297.57,6.59,D
1350,MDG,-13.92437,49.57401,356.75,1.01,1.0,2024-11-09,1114,Aqua,MODIS,98,6.1NRT,298.16,71.89,D
1351,MDG,-13.91629,49.75098,316.11,1.02,1.01,2024-11-09,1114,Aqua,MODIS,65,6.1NRT,299.17,7.75,D
1352,MDG,-13.91491,49.76032,316.9,1.02,1.01,2024-11-09,1114,Aqua,MODIS,66,6.1NRT,299.63,8.33,D
1353,MDG,-13.90993,49.48795,314.96,1.01,1.0,2024-11-09,1114,Aqua,MODIS,32,6.1NRT,299.68,7.83,D
1354,MDG,-13.90806,49.80636,334.85,1.02,1.01,2024-11-09,1114,Aqua,MODIS,86,6.1NRT,301.06,29.39,D
1355,MDG,-13.90586,49.51539,327.97,1.01,1.0,2024-11-09,1114,Aqua,MODIS,81,6.1NRT,302.25,18.54,D
1356,MDG,-13.9045,49.52454,318.27,1.01,1.0,2024-11-09,1114,Aqua,MODIS,62,6.1NRT,300.92,8.27,D
1357,MDG,-13.88687,49.7652,325.6,1.02,1.01,2024-11-09,1114,Aqua,MODIS,79,6.1NRT,299.77,17.94,D
1358,MDG,-13.88526,49.39387,322.09,1.0,1.0,2024-11-09,1114,Aqua,MODIS,65,6.1NRT,304.04,13.08,D
1359,MDG,-13.885,49.5804,323.75,1.01,1.0,2024-11-09,1114,Aqua,MODIS,66,6.1NRT,303.42,11.0,D
1360,MDG,-13.8794,49.49517,328.92,1.01,1.0,2024-11-09,1114,Aqua,MODIS,81,6.1NRT,297.29,20.45,D
1361,MDG,-13.87049,48.61771,313.75,1.0,1.0,2024-11-09,1114,Aqua,MODIS,45,6.1NRT,292.88,8.84,D
1362,MDG,-13.86919,48.62679,316.24,1.0,1.0,2024-11-09,1114,Aqua,MODIS,61,6.1NRT,294.77,10.07,D
1363,MDG,-13.86802,49.63399,323.19,1.01,1.01,2024-11-09,1114,Aqua,MODIS,58,6.1NRT,305.78,10.03,D
1364,MDG,-13.85718,49.70741,320.86,1.01,1.01,2024-11-09,1114,Aqua,MODIS,52,6.1NRT,306.65,7.64,D
1365,MDG,-13.84829,49.70601,322.2,1.01,1.01,2024-11-09,1114,Aqua,MODIS,74,6.1NRT,306.29,8.44,D
1366,MDG,-13.84744,49.52752,336.87,1.01,1.0,2024-11-09,1114,Aqua,MODIS,83,6.1NRT,303.83,29.14,D
1367,MDG,-13.84735,49.15055,332.95,1.0,1.0,2024-11-09,1114,Aqua,MODIS,84,6.1NRT,299.55,25.45,D
1368,MDG,-13.83062,48.76885,354.15,1.0,1.0,2024-11-09,1114,Aqua,MODIS,97,6.1NRT,295.55,66.87,D
1369,MDG,-13.82777,49.59909,327.4,1.01,1.01,2024-11-09,1114,Aqua,MODIS,80,6.1NRT,301.17,16.76,D
1370,MDG,-13.82506,49.61737,316.29,1.01,1.01,2024-11-09,1114,Aqua,MODIS,28,6.1NRT,300.2,5.41,D
1371,MDG,-13.82235,49.63564,318.9,1.01,1.01,2024-11-09,1114,Aqua,MODIS,60,6.1NRT,300.65,7.57,D
1372,MDG,-13.7858,49.44698,318.51,1.01,1.0,2024-11-09,1114,Aqua,MODIS,34,6.1NRT,303.98,6.23,D
1373,MDG,-13.76161,49.30397,337.29,1.0,1.0,2024-11-09,1114,Aqua,MODIS,87,6.1NRT,306.98,26.95,D
1374,MDG,-13.71896,47.92874,371.88,1.03,1.01,2024-11-09,1114,Aqua,MODIS,94,6.1NRT,301.35,120.89,D
1375,MDG,-13.71764,47.93805,354.24,1.03,1.01,2024-11-09,1114,Aqua,MODIS,97,6.1NRT,298.24,67.55,D
1376,MDG,-13.70755,49.79105,318.86,1.02,1.01,2024-11-09,1114,Aqua,MODIS,56,6.1NRT,304.66,6.56,D
1377,MDG,-13.6848,49.88206,324.22,1.02,1.01,2024-11-09,1114,Aqua,MODIS,62,6.1NRT,309.69,8.82,D
1378,MDG,-13.68086,49.78654,336.52,1.02,1.01,2024-11-09,1114,Aqua,MODIS,87,6.1NRT,304.74,26.67,D
1379,MDG,-13.65721,49.12733,326.45,1.0,1.0,2024-11-09,1114,Aqua,MODIS,53,6.1NRT,304.57,10.88,D
1380,MDG,-13.65589,49.13636,328.12,1.0,1.0,2024-11-09,1114,Aqua,MODIS,72,6.1NRT,302.52,12.9,D
1381,MDG,-13.65102,49.10795,325.13,1.0,1.0,2024-11-09,1114,Aqua,MODIS,24,6.1NRT,305.02,9.79,D
1382,MDG,-13.64452,50.02794,322.07,1.03,1.02,2024-11-09,1114,Aqua,MODIS,65,6.1NRT,308.24,9.1,D
1383,MDG,-13.62319,49.11285,323.94,1.0,1.0,2024-11-09,1114,Aqua,MODIS,43,6.1NRT,304.16,9.81,D
1384,MDG,-13.5911,49.51559,321.64,1.01,1.0,2024-11-09,1114,Aqua,MODIS,50,6.1NRT,302.99,11.21,D
1385,MDG,-13.58974,49.52482,324.57,1.01,1.0,2024-11-09,1114,Aqua,MODIS,73,6.1NRT,303.68,14.41,D
1386,MDG,-13.56599,49.74693,327.24,1.02,1.01,2024-11-09,1114,Aqua,MODIS,61,6.1NRT,309.19,8.82,D
1387,MDG,-13.55295,49.52826,316.23,1.01,1.0,2024-11-09,1114,Aqua,MODIS,22,6.1NRT,298.87,6.75,D
1388,MDG,-13.51109,48.92607,324.74,1.0,1.0,2024-11-09,1114,Aqua,MODIS,71,6.1NRT,301.8,13.67,D
1389,MDG,-13.50644,49.15268,328.42,1.0,1.0,2024-11-09,1114,Aqua,MODIS,78,6.1NRT,304.35,16.15,D
